ticker,response,table,crawl_datime
ABC,"{""ticker"":{""0"":""ABC""},""shareHolder_OwnPercent"":{""0"":[{""T\u1eadp \u0110o\u00e0n B\u01b0u Ch\u00ednh Vi\u1ec5n Th\u00f4ng Vi\u1ec7t Nam (lo\u1ea1i H\u00ecnh Doanh Nghi\u1ec7p: C\u00f4ng ty Tnhh)"":0.283},{""V\u0169 H\u1ea1nh Quy\u00ean"":0.1496},{""V\u0169 Ho\u00e0ng Vi\u1ec7t"":0.0392},{""Nguy\u1ec5n M\u1ea1nh H\u00f9ng"":0.0147},{""Nguy\u1ec5n Ho\u00e0ng Nam"":0.0123},{""Tr\u1ea7n B\u00ecnh D\u01b0\u01a1ng"":0.0021},{""\u0110\u1eb7ng Th\u1ecb H\u01b0\u1eddng"":0.0019},{""\u0110\u1ed7 Ng\u1ecdc Khu\u00ea"":0.0004},{""Ph\u1ea1m Minh Tu\u1ea5n"":0.0002},{""Kh\u00e1c"":0.0001}]}}",company_large_shareholders_final,2402041335
ABW,"{""ticker"":{""0"":""ABW""},""shareHolder_OwnPercent"":{""0"":[{""T\u1eadp \u0110o\u00e0n Geleximco - C\u00f4ng ty Cp"":0.4636},{""T\u1ea1 Th\u1ecb H\u1ed3ng H\u00e0"":0.0039},{""L\u00ea Vi\u1ec7t H\u00e0"":0.0003},{""Kh\u00e1c"":0.0001}]}}",company_large_shareholders_final,2402041335
ABI,"{""ticker"":{""0"":""ABI""},""shareHolder_OwnPercent"":{""0"":[{""Ng\u00e2n H\u00e0ng N\u00f4ng Nghi\u1ec7p V\u00e0 Ph\u00e1t Tri\u1ec3n N\u00f4ng Th\u00f4n Vi\u1ec7t Nam"":0.5174},{""T\u1ed5ng C\u00f4ng ty C\u1ed5 ph\u1ea7n T\u00e1i b\u1ea3o hi\u1ec3m Qu\u1ed1c gia Vi\u1ec7t Nam"":0.0849},{""Afc Vietnam Fund"":0.0603},{""V\u0169 Th\u00fay H\u1ea1nh"":0.0097},{""Tr\u1ea7n Ng\u1ecdc Tu\u1ea5n"":0.0093},{""Nguy\u1ec5n V\u0103n Minh"":0.0026},{""L\u00ea Th\u1ecb H\u1ed3ng H\u1ea1nh"":0.0017},{""Nguy\u1ec5n Ti\u1ebfn H\u1ea3i"":0.0016},{""Mai Kh\u00e1nh Chung"":0.0013},{""Kh\u00e1c"":0.0193}]}}",company_large_shareholders_final,2402041335
ACB,"{""ticker"":{""0"":""ACB""},""shareHolder_OwnPercent"":{""0"":[{""Vietnam Enterprise Investments Limited"":0.0626},{""Tr\u1ea7n H\u00f9ng Huy"":0.0343},{""\u0110\u1eb7ng Thu Th\u1ee7y"":0.0119},{""\u0110\u1eb7ng Thu H\u00e0"":0.0103},{""Nguy\u1ec5n Th\u00fay Lan"":0.0096},{""Nguy\u1ec5n Th\u00f9y H\u01b0\u01a1ng"":0.009},{""Tr\u1ea7n Ph\u00fa M\u1ef9"":0.0083},{""Nguy\u1ec5n \u0110\u1ee9c Ki\u00ean"":0.0046},{""\u0110\u1eb7ng Ph\u00fa Vinh"":0.0037},{""Kh\u00e1c"":0.2695}]}}",company_large_shareholders_final,2402041335
ACC,"{""ticker"":{""0"":""ACC""},""shareHolder_OwnPercent"":{""0"":[{""C\u00f4ng ty C\u1ed5 ph\u1ea7n Kinh doanh v\u00e0 \u0110\u1ea7u t\u01b0 B\u00ecnh D\u01b0\u01a1ng"":0.4878},{""Nguy\u1ec5n Th\u1ecb Kim Thanh"":0.2367},{""C\u00f4ng ty C\u1ed5 ph\u1ea7n Kho\u00e1ng s\u1ea3n Mi\u1ec1n \u0110\u00f4ng AHP"":0.1819},{""PYN Elite Fund"":0.0961},{""Tr\u01b0\u01a1ng \u0110\u1ee9c H\u00f9ng"":0.0031},{""Ho\u00e0ng Xu\u00e2n Quang"":0.0026},{""Nguy\u1ec5n T\u1ea5n Thu\u1eadn"":0.001},{""Ph\u1ea1m Th\u1ecb S\u01b0\u01a1ng"":0.0007},{""Tr\u1ecbnh Th\u1ecb Ng\u1eadn"":0.0003},{""Kh\u00e1c"":0.0478}]}}",company_large_shareholders_final,2402041335
ACG,"{""ticker"":{""0"":""ACG""},""shareHolder_OwnPercent"":{""0"":[{""C\u00f4ng ty TNHH \u0110\u1ea7u T\u01b0 Nc Vi\u1ec7t Nam"":0.5005},{""Sumitomo Forestry (Singapore) Co., Ltd"":0.1961},{""Whitlam Holding Pte.Ltd"":0.1807},{""Nguy\u1ec5n Minh Tu\u1ea5n"":0.0198},{""L\u00ea Th\u1ecb Kim C\u00fac"":0.0049},{""Nguy\u1ec5n Th\u1ecb Kim Thoa"":0.0036},{""V\u00f5 Th\u1ecb Ng\u1ecdc \u00c1nh"":0.002},{""L\u00ea \u0110\u1ee9c Ngh\u0129a"":0.0016},{""L\u00ea Thanh Phong"":0.0014},{""Kh\u00e1c"":0.014}]}}",company_large_shareholders_final,2402041335
ACS,"{""ticker"":{""0"":""ACS""},""shareHolder_OwnPercent"":{""0"":[{""Nguy\u1ec5n Quang Khanh"":0.1777},{""\u0110INH VI\u1ebeT DUY"":0.1546},{""L\u00ca \u0110\u1ee8C NGUY\u00caN"":0.1243},{""C\u00f4ng ty C\u1ed5 ph\u1ea7n B\u00ea t\u00f4ng Ngo\u1ea1i Th\u01b0\u01a1ng"":0.1056},{""C\u00f4ng ty TNHH Ph\u00fac Ph\u00fa An"":0.1},{""C\u00f4ng ty C\u1ed5 ph\u1ea7n \u0110\u1ea7u t\u01b0 X\u00e2y d\u1ef1ng Ngo\u1ea1i Th\u01b0\u01a1ng"":0.0553},{""\u0110\u1eb6NG L\u00ca D\u0168NG"":0.0528}]}}",company_large_shareholders_final,2402041335
ACE,"{""ticker"":{""0"":""ACE""},""shareHolder_OwnPercent"":{""0"":[{""T\u1ed5ng C\u00f4ng ty C\u1ed5 ph\u1ea7n X\u00e2y d\u1ef1ng C\u00f4ng nghi\u1ec7p Vi\u1ec7t Nam"":0.5069},{""Nguy\u1ec5n Th\u1ecb Luy\u1ec7n"":0.0601},{""Cao Th\u1ecb Hi\u1ebfu Th\u1ea3o"":0.0432},{""V\u01b0\u01a1ng Th\u1ecb Kim"":0.02},{""L\u00ea Anh Ki\u1ec7t"":0.0151},{""Ho\u00e0ng Th\u1ebf Hi\u1ec3n"":0.0139},{""L\u00ca DUY C\u1eecU"":0.0077},{""L\u00ea Th\u1ecb Y\u1ebfn Tuy\u1ebft"":0.0059},{""Tr\u1ecbnh T\u1ea5n \u0110\u1ec7"":0.0033},{""Kh\u00e1c"":0.0301}]}}",company_large_shareholders_final,2402041335
ACL,"{""ticker"":{""0"":""ACL""},""shareHolder_OwnPercent"":{""0"":[{""TR\u1ea6N TH\u1eca V\u00c2N LOAN"":0.5483},{""Nguy\u1ec5n Th\u01b0\u01a1ng Nh\u1eadt Vi"":0.0596},{""Tr\u1ea7n Th\u1ecb Thu V\u00e2n"":0.0461},{""TR\u1ea6N TU\u1ea4N KHANH"":0.0274},{""Tr\u1ea7n Tu\u1ea5n Nam"":0.0262},{""NGUY\u1ec4N XU\u00c2N H\u1ea2I"":0.0207},{""Tr\u1ecbnh Th\u1ecb Mai Ph\u01b0\u01a1ng"":0.0198},{""Nguy\u1ec5n Th\u1ecb B\u00edch V\u00e2n"":0.0002},{""Ph\u1ea1m Th\u1ecb H\u1ed3ng Ng\u1ecdc"":0.0001},{""Kh\u00e1c"":0.085}]}}",company_large_shareholders_final,2402041335
ACM,"{""ticker"":{""0"":""ACM""},""shareHolder_OwnPercent"":{""0"":[{""Nguy\u1ec5n Xu\u00e2n Thanh"":0.0981},{""L\u00ea Th\u1ecb Y\u1ebfn Ng\u1ecdc"":0.0392},{""Ph\u1ea1m Th\u1ecb Th\u00fay H\u1ea1nh"":0.0122},{""V\u0169 Th\u1ecb Thu Hi\u1ec1n"":0.0039},{""Nguy\u1ec5n Th\u1ecb Doan"":0.0002},{""\u0110inh Th\u1ecb Ng\u1ecdc San"":0.0001},{""Ph\u1ea1m Th\u1ecb Thu Ho\u00e0i"":0.0001},{""Kh\u00e1c"":0.0}]}}",company_large_shareholders_final,2402041335
ACV,"{""ticker"":{""0"":""ACV""},""shareHolder_OwnPercent"":{""0"":[{""\u1ee6y Ban Qu\u1ea3n L\u00fd V\u1ed1n Nh\u00e0 N\u01b0\u1edbc T\u1ea1i Doanh Nghi\u1ec7p"":0.954},{""Kh\u00e1c"":0.014}]}}",company_large_shareholders_final,2402041335
AFX,"{""ticker"":{""0"":""AFX""},""shareHolder_OwnPercent"":{""0"":[{""C\u00f4ng ty TNHH MTV X\u1ed5 S\u1ed1 Ki\u1ebfn Thi\u1ebft An Giang"":0.0863},{""\u0110\u1eb7ng Quang Th\u00e1i"":0.0814},{""C\u00f4ng ty C\u1ed5 Ph\u1ea7n D\u1ecbch V\u1ee5 T\u00e0i Ch\u00ednh V\u00e0 Mua B\u00e1n N\u1ee3 Vi\u1ec7t Nam"":0.0736},{""Nguy\u1ec5n Thanh Xu\u00e2n"":0.0023},{""Ph\u1ea1m Ng\u1ecda Long"":0.0022},{""Tr\u01b0\u01a1ng Th\u1ecb Thu H\u01b0\u01a1ng"":0.0001},{""Th\u00e1i Minh Ng\u1ecdc"":0.0001},{""Kh\u00e1c"":0.048}]}}",company_large_shareholders_final,2402041335
AG1,"{""ticker"":{""0"":""AG1""},""shareHolder_OwnPercent"":{""0"":[{""C\u00f4ng ty TNHH MTV T\u1ed5ng c\u00f4ng ty 28"":0.65},{""Hu\u1ef3nh Thanh \u0110i\u1ec1n"":0.0325},{""\u0110\u1ed7 Tu\u1ea5n Anh"":0.0206},{""Tr\u1ea7n Th\u1ecb M\u1ef9"":0.0062},{""L\u1eef C\u00f4ng Thinh"":0.004},{""L\u1eef C\u00f4ng Thinh"":0.004},{""Nguy\u1ec5n Th\u1ecb H\u1ed3ng Trang"":0.0024},{""Nguy\u1ec5n V\u0103n T\u00e0i"":0.002},{""Nguy\u1ec5n Th\u1ecb N\u0103m"":0.0015},{""Kh\u00e1c"":0.0007}]}}",company_large_shareholders_final,2402041335
AGF,"{""ticker"":{""0"":""AGF""},""shareHolder_OwnPercent"":{""0"":[{""C\u00f4ng ty C\u1ed5 ph\u1ea7n H\u00f9ng V\u01b0\u01a1ng"":0.7958},{""T\u1ed5ng C\u00f4ng ty \u0110\u1ea7u T\u01b0 V\u00e0 Kinh Doanh V\u1ed1n Nh\u00e0 N\u01b0\u1edbc - C\u00f4ng ty TNHH"":0.0824},{""Ph\u00f9 Thanh Danh"":0.0078},{""Nguy\u1ec5n Ho\u00e0ng Ho\u00e0i Ph\u01b0\u01a1ng"":0.0016},{""V\u00f5 T\u00f2ng Xu\u00e2n"":0.0014},{""V\u00f5 Th\u00e0nh Th\u00f4ng"":0.0012},{""Phan Th\u1ecb L\u01b0\u1ee3m"":0.0012},{""Nguy\u1ec5n Th\u1ecb Ho\u00e0ng Y\u1ebfn"":0.0011},{""T\u0103ng Ph\u01b0\u1edbc Quang"":0.001},{""Kh\u00e1c"":0.0487}]}}",company_large_shareholders_final,2402041335
ADS,"{""ticker"":{""0"":""ADS""},""shareHolder_OwnPercent"":{""0"":[{""V\u0168 HUY \u0110\u00d4NG"":0.1828},{""\u0110\u1ed7 V\u0103n Kh\u00f4i"":0.0628},{""C\u00f4ng ty TNHH Th\u01b0\u01a1ng m\u1ea1i v\u00e0 \u0110\u1ea7u t\u01b0 X\u00e2y d\u1ef1ng ACC"":0.0593},{""V\u0169 Huy \u0110\u1ee9c"":0.0579},{""Nguy\u1ec5n L\u00ea H\u00f9ng"":0.0567},{""\u0110\u1ed7 \u0110\u1ee9c Khang"":0.0553},{""Ho\u00e0ng Kim Thu"":0.0382},{""V\u01b0\u01a1ng Qu\u1ed1c D\u01b0\u01a1ng"":0.0176},{""L\u00ca V\u0102N TU\u1ea4N"":0.0165},{""Kh\u00e1c"":0.106}]}}",company_large_shareholders_final,2402041335
ADC,"{""ticker"":{""0"":""ADC""},""shareHolder_OwnPercent"":{""0"":[{""C\u00f4ng ty TNHH MTV Nh\u00e0 Xu\u1ea5t B\u1ea3n Gi\u00e1o D\u1ee5c Vi\u1ec7t Nam"":0.374},{""L\u00ca HO\u00c0NG H\u1ea2I"":0.103},{""PH\u1ea0M V\u0102N TH\u1eaeNG"":0.0707},{""Peter Eric Dennis"":0.0601},{""Willem Stuive"":0.0429},{""Ph\u1ea1m Ng\u1ecdc T\u1edbi"":0.014},{""Tr\u1ea7n Ti\u1ec3u L\u00e2m"":0.0105},{""V\u00f5 V\u0103n Chi\u1ebfn"":0.0084},{""Nguy\u1ec5n B\u00edch La"":0.0067},{""Kh\u00e1c"":0.0277}]}}",company_large_shareholders_final,2402041335
ADP,"{""ticker"":{""0"":""ADP""},""shareHolder_OwnPercent"":{""0"":[{""Tr\u1ea7n B\u1eedu Tr\u00ed"":0.1136},{""V\u00f5 H\u1ed3ng H\u00e0"":0.11},{""Nguy\u1ec5n Th\u1ecb Nhung"":0.1006},{""L\u00ea \u0110\u00ecnh Quang"":0.0922},{""\u0110\u1ed7 Th\u1ee5y Th\u00fay Vy"":0.0713},{""T\u1ed1ng Qu\u1ed1c Minh"":0.0498},{""Nguy\u1ec5n T\u00e0i Th\u1ea3o"":0.0422},{""V\u01b0\u01a1ng Th\u1ecb Huy\u1ec1n Trang"":0.0419},{""Cao Tr\u00ed \u0110\u1ee9c"":0.0363},{""Kh\u00e1c"":0.2218}]}}",company_large_shareholders_final,2402041335
ADG,"{""ticker"":{""0"":""ADG""},""shareHolder_OwnPercent"":{""0"":[{""Yello Digital Marketing Global PTE. LTD."":0.3875},{""Nguy\u1ec5n Kh\u00e1nh Tr\u00ecnh"":0.2798},{""L\u01b0u Ho\u00e0ng Anh"":0.0091},{""\u0110\u00f4n N\u1eef \u0110\u1ee9c Hi\u1ec1n"":0.0091},{""D\u01b0 Kh\u1eafc Ch\u00e2u"":0.009},{""Tr\u1ea7n Di\u1ec7u Linh"":0.0088},{""Ng\u00f4 Kim \u0110i\u1ec7p"":0.0044},{""Ph\u1ea1m Thanh H\u1ea3i"":0.0033},{""Tr\u1ea7n Th\u1ecb Minh T\u00ecnh"":0.0027},{""Kh\u00e1c"":0.0038}]}}",company_large_shareholders_final,2402041335
AGX,"{""ticker"":{""0"":""AGX""},""shareHolder_OwnPercent"":{""0"":[{""C\u00f4ng ty TNHH Ph\u00e1t Tri\u1ec3n Vf"":0.2454},{""C\u00f4ng ty C\u1ed5 Ph\u1ea7n \u0110\u1ea7u T\u01b0 V\u00e0 Th\u01b0\u01a1ng M\u1ea1i An Long"":0.2305},{""C\u00f4ng ty TNHH \u0110\u1ea7u T\u01b0 V\u00e0 Th\u01b0\u01a1ng M\u1ea1i Sg"":0.1909},{""T\u1ed5ng C\u00f4ng ty Th\u01b0\u01a1ng M\u1ea1i S\u00e0i G\u00f2n - TNHH MTV "":0.1833},{""Ng\u00f4 B\u00ecnh Long"":0.0002},{""Kh\u00e1c"":0.0}]}}",company_large_shareholders_final,2402041335
ALT,"{""ticker"":{""0"":""ALT""},""shareHolder_OwnPercent"":{""0"":[{""C\u00f4ng ty C\u1ed5 ph\u1ea7n \u0110\u1ecba \u1ed1c ACB"":0.1703},{""T\u1ed5ng C\u00f4ng ty C\u00f4ng Nghi\u1ec7p - In - Bao B\u00ec Liksin - TNHH MTV"":0.1232},{""Ho\u00e0ng V\u0103n \u0110i\u1ec1u"":0.1009},{""L\u1ea1i Th\u1ecb H\u1ed3ng \u0110i\u1ec7p"":0.062},{""La Th\u1ebf Nh\u00e2n"":0.0515},{""Nguy\u1ec5n V\u0103n M\u1ea1nh"":0.0476},{""HO\u00c0NG MINH ANH T\u00da"":0.0454},{""Nguy\u1ec5n L\u1ea1i Xu\u00e2n Duy\u00ean"":0.0105},{""Nguy\u1ec5n V\u0103n Ng\u1ea1n"":0.0094},{""Kh\u00e1c"":0.0628}]}}",company_large_shareholders_final,2402041335
AIC,"{""ticker"":{""0"":""AIC""},""shareHolder_OwnPercent"":{""0"":[{""C\u00f4ng ty C\u1ed5 Ph\u1ea7n Xu\u1ea5t Nh\u1eadp Kh\u1ea9u Th\u1ee7 C\u00f4ng M\u1ef9 Ngh\u1ec7"":0.1155},{""Tr\u1ea7n S\u1ef9 Ti\u1ebfn"":0.0473},{""Tr\u1ea7n S\u1ef9 Ti\u1ebfn"":0.0473},{""Nguy\u1ec5n Di\u1ec7u Trinh"":0.0465},{""Nguy\u1ec5n Ng\u1ecdc Ngh\u1ecb"":0.0243},{""Nguy\u1ec5n Th\u00e0nh Quang"":0.0092},{""Nguy\u1ec5n Th\u00e0nh Quang"":0.0092},{""Kh\u00e1c"":0.0001}]}}",company_large_shareholders_final,2402041335
AGP,"{""ticker"":{""0"":""AGP""},""shareHolder_OwnPercent"":{""0"":[{""C\u00f4ng ty C\u1ed5 ph\u1ea7n D\u01b0\u1ee3c ph\u1ea9m IMEXPHARM"":0.3156},{""NGUY\u1ec4N V\u0102N KHA"":0.1521},{""Ph\u1ea1m Uy\u00ean Nguy\u00ean"":0.1445},{""PH\u1ea0M TH\u1eca B\u00cdCH TH\u1ee6Y"":0.0175},{""Tr\u01b0\u01a1ng Th\u1ecb Kim Loan"":0.0138},{""Hu\u1ef3nh Ho\u00e0ng H\u00e0"":0.0067},{""L\u00e2m Tr\u00ed Hi\u1ec1n"":0.0054},{""L\u00ea V\u0103n M\u00e1c"":0.0051},{""V\u0169 Minh Tu\u1ea5n"":0.0045},{""Kh\u00e1c"":0.0149}]}}",company_large_shareholders_final,2402041335
AGG,"{""ticker"":{""0"":""AGG""},""shareHolder_OwnPercent"":{""0"":[{""C\u00f4ng Ty C\u1ed5 Ph\u1ea7n Qu\u1ea3n L\u00fd V\u00e0 \u0110\u1ea7u T\u01b0 Tr\u01b0\u1eddng Giang"":0.4104},{""Nguy\u1ec5n B\u00e1 S\u00e1ng"":0.069},{""Nguy\u1ec5n Th\u1ecb Kim Hoa"":0.0494},{""Nguy\u1ec5n Th\u1ecb B\u00edch Th\u1ee7y"":0.049},{""V\u00f5 Ng\u1ecdc Mai Trang"":0.0485},{""Nguy\u1ec5n Trung T\u00edn"":0.0047},{""NGUY\u1ec4N MAI GIANG"":0.004},{""Nguy\u1ec5n H\u01b0\u01a1ng Giang"":0.0021},{""Nguy\u1ec5n Th\u00e0nh Ch\u00e2u"":0.0018},{""Kh\u00e1c"":0.1002}]}}",company_large_shareholders_final,2402041335
AGR,"{""ticker"":{""0"":""AGR""},""shareHolder_OwnPercent"":{""0"":[{""Ng\u00e2n H\u00e0ng N\u00f4ng Nghi\u1ec7p V\u00e0 Ph\u00e1t Tri\u1ec3n N\u00f4ng Th\u00f4n Vi\u1ec7t Nam"":0.7492},{""H\u00e0 Huy To\u00e0n"":0.0168},{""Nguy\u1ec5n Kim H\u1eadu"":0.0036},{""V\u0169 Th\u1ecb Th\u00fay H\u00e0"":0.0011},{""Ph\u1ea1m V\u0103n Th\u00e0nh"":0.0002},{""Kh\u00e1c"":0.0002}]}}",company_large_shareholders_final,2402041335
